ISIN,Country,Region,Sector,Rating,Currency,Issue_Date,Maturity_Date,MTY_YEARS,Coupon,YLD_YTM_MID,DUR_ADJ_MID,Price,Outstanding_Amount_M,Market_Value,Benchmark_Weight
GBZ0HR9T9CD1,United Kingdom,Europe,Industrial,BB,AUD,2022-09-03,2041-07-23,18.9003,8.4116,8.8473,14.1752,93.459,8630.32,8065.81,0.0015650842246553395
SWLQJSQCZ0N0,Switzerland,Europe,Energy,AAA,USD,2022-05-09,2027-10-17,5.4455,4.034,2.8916,4.0841,104.7083,8521.82,8923.05,0.0017314224846371072
ME4OAE7L0RCT,Mexico,North America,Government,AA,USD,2021-12-17,2036-01-13,14.0822,4.804,3.6736,10.5617,110.1453,6431.54,7084.04,0.001374582249126549
FRI8F34GADKT,France,Europe,Government,AA+,USD,2022-11-05,2045-03-14,22.3722,2.5691,3.8699,16.7792,76.6957,1692.48,1298.06,0.00025187466958136997
INOC1YFMHBYH,India,Asia,Energy,A+,USD,2024-04-16,2039-01-14,14.7585,2.1983,4.6614,11.0689,71.9351,2747.4,1976.34,0.0003834876542536129
FRZ43XZ6OLBA,France,Europe,Communications,BB-,EUR,2023-02-14,2048-05-27,25.3005,8.8205,9.6604,18.9754,84.7379,5366.85,4547.76,0.0008824442224052596
CA117NIDP9MG,Canada,North America,Communications,A-,USD,2021-10-27,2027-08-20,5.8184,4.626,6.2497,4.3638,92.2144,637.89,588.23,0.00011413974460953213
POYH523GGODL,Poland,Europe,Energy,BB,AUD,2025-12-02,2033-05-03,7.4241,10.1802,9.6857,5.5681,101.9502,6303.17,6426.09,0.0012469140836711293
BRUGHT7EHMGO,Brazil,Latin America,Corporate,AA-,USD,2023-11-07,2036-09-20,12.8817,5.5213,5.5846,9.6613,98.7289,5721.41,5648.69,0.001096067922374612
COLOQC3XNCHK,Colombia,Latin America,Industrial,A,EUR,2023-02-12,2035-11-08,12.7462,3.9118,5.5532,9.5596,84.3213,8115.6,6843.18,0.0013278459403924623
NEV9DT94G8V9,Netherlands,Europe,Financial,BB,JPY,2022-01-21,2051-07-20,29.515,8.5947,8.4017,22.1363,105.2371,2600.9,2737.11,0.0005311069417884101
USZY9YLW5L4R,United States,North America,Technology,BB,USD,2022-05-25,2033-01-20,10.6677,10.3376,9.2899,8.0007,107.9054,6957.4,7507.41,0.0014567326727284355
POMVVNXIV9IW,Poland,Europe,Industrial,BBB-,USD,2021-06-12,2026-08-17,5.1853,8.6633,8.8175,3.889,98.4527,9733.53,9582.93,0.001859465145965054
ME6L01WCNKFH,Mexico,North America,Financial,AAA,USD,2021-09-09,2047-07-26,25.8937,3.3596,3.1154,19.4203,105.0065,3579.28,3758.48,0.0007292928740799251
NIB7V80LKX1S,Nigeria,Africa,Energy,AAA,USD,2026-03-29,2042-07-02,16.2732,3.349,3.2649,12.2049,100.4259,6654.31,6682.66,0.0012966987499997212
US9XKA4LIT6X,United States,North America,Government,BBB+,USD,2024-12-19,2044-06-13,19.4984,8.4253,7.3136,14.6238,115.2329,1250.32,1440.77,0.00027956601982400694
NEIYZVNLPA5C,Netherlands,Europe,Financial,A,USD,2024-01-09,2044-09-30,20.7418,5.3972,5.7595,15.5563,95.105,1725.3,1640.85,0.000318389405406985
SPGWFHDV37IC,Spain,Europe,Technology,BB-,EUR,2022-12-09,2041-11-03,18.9157,9.4013,8.9802,14.1867,106.0103,1960.62,2078.46,0.0004033029488144572
IS0LZIGIKQWJ,Israel,Middle East,Government,BBB-,USD,2025-10-12,2050-04-18,24.5323,9.1208,8.4555,18.3992,111.2194,2587.37,2877.65,0.0005583772267235947
RU2C9OGPS013,Russia,Europe,Industrial,BB-,USD,2024-02-20,2048-04-20,24.1813,8.9056,9.706,18.136,85.6843,5818.63,4985.65,0.0009674120968201449
QA2AN417VF0J,Qatar,Middle East,Communications,AA,USD,2025-09-27,2053-02-26,27.4363,3.9873,4.8833,20.5772,82.6358,3780.77,3124.27,0.0006062312018958961
ZAQQNVCEQFGA,South Africa,Africa,Technology,BBB+,USD,2024-11-29,2049-11-19,24.9902,6.9946,6.9658,18.7426,100.3542,6548.58,6571.78,0.0012751836710640924
CAS0R778NRXV,Canada,North America,Communications,A-,USD,2022-02-21,2046-08-13,24.4914,8.0634,7.1061,18.3685,117.4782,5229.76,6143.82,0.0011921426070192539
KROB7NUGPJ60,South Korea,Asia,Corporate,BB-,USD,2025-11-16,2048-09-21,22.8641,9.8606,9.2416,17.148,112.0072,3858.04,4321.28,0.000838498198980465
RUSRYZX70IB3,Russia,Europe,Government,BB-,JPY,2023-11-10,2049-09-01,25.8281,10.2465,9.5556,19.3711,112.9389,3791.46,4282.03,0.000830882155977007
ZAWYZXJQYJV8,South Africa,Africa,Government,BBB-,USD,2024-12-05,2046-08-27,21.7418,9.0048,8.387,16.3063,109.8577,7254.39,7969.5,0.0015463962984983192
GB4A1X7OV6SG,United Kingdom,Europe,Government,BBB,AUD,2021-11-11,2043-04-04,21.4087,4.9722,6.6264,16.0566,72.4052,2727.6,1974.92,0.0003832121184303031
SWP3JK8XNLO5,Switzerland,Europe,Technology,AA-,USD,2024-03-25,2052-10-09,28.5623,5.308,4.7441,21.4217,111.5584,7296.64,8140.02,0.0015794838820129605
ME0DW1MF07OL,Mexico,North America,Technology,BBB,USD,2024-01-01,2043-01-20,19.0668,8.0782,7.3174,14.3001,110.9373,9538.71,10581.98,0.0020533201208084878
US93ACZSX0GN,United States,North America,Corporate,AA-,JPY,2026-01-20,2040-08-01,14.5424,5.2889,5.5564,10.9068,96.339,4039.75,3891.85,0.0007551718971467073
USZHG8Q3GCG1,United States,North America,Energy,BBB-,USD,2026-02-12,2053-06-12,27.349,7.3577,7.6141,20.5118,93.4037,6055.19,5655.77,0.0010974417207049174
AUJ6OWW5FKNJ,Australia,Asia,Utility,BBB,USD,2025-01-27,2049-06-27,24.4328,7.9694,7.4603,18.3246,109.8313,7005.35,7694.06,0.0014929501103487018
CAMVRYDC1AU9,Canada,North America,Financial,BBB-,EUR,2026-04-08,2039-09-09,13.4307,6.5357,7.401,10.073,92.3945,8354.67,7719.25,0.001497837960622768
FRDSAV917RMP,France,Europe,Technology,A+,EUR,2025-06-07,2054-12-28,29.5786,5.8214,5.3172,22.184,111.7082,9723.59,10862.05,0.002107664710973545
CAN6937XNCML,Canada,North America,Industrial,BB+,USD,2021-09-14,2050-09-02,28.9869,10.1472,9.1685,21.7402,121.0285,4447.19,5382.36,0.0010443894323590454
RUDQZ05EV5KZ,Russia,Europe,Energy,AAA,EUR,2022-04-24,2027-07-06,5.2043,4.4456,3.2041,3.9032,105.6116,2369.21,2502.16,0.0004855174053893662
PE3NWXROG983,Peru,Latin America,Communications,AA,USD,2024-09-22,2046-08-24,21.9362,5.2785,3.9257,16.4522,121.7899,9646.46,11748.41,0.0022796533957262863
MEAMB3LPVOWC,Mexico,North America,Government,BBB,CAD,2026-03-04,2030-09-21,4.555,7.2414,7.5676,3.4163,97.5402,8252.32,8049.32,0.001561884516397326
INP779460KHF,Indonesia,Asia,Financial,A-,EUR,2024-07-25,2052-01-07,27.4724,7.1436,6.3594,20.6043,115.2587,883.09,1017.84,0.00019750097351948419
MESU4SE2KYT5,Mexico,North America,Communications,BBB,USD,2022-06-09,2030-09-12,8.2669,6.6557,7.117,6.2002,94.8873,8797.22,8347.44,0.0016197315161474133
USGQEXIH1XDP,United States,North America,Corporate,BBB-,USD,2024-04-29,2035-03-09,10.8672,9.8935,8.168,8.1504,114.816,5886.62,6758.78,0.001311469022443625
GBZF761HJR6E,United Kingdom,Europe,Government,AA+,USD,2022-07-27,2035-12-07,13.375,3.3475,3.7179,10.0312,96.1316,1997.78,1920.5,0.00037265249906092253
USET0DY571VX,United States,North America,Industrial,BB,EUR,2025-07-19,2037-10-24,12.2759,6.9973,8.827,9.207,83.7702,3303.53,2767.38,0.0005369805117684019
RUNZ0NXU43IE,Russia,Europe,Industrial,A,USD,2025-07-30,2034-07-19,8.9777,4.3189,6.3466,6.7333,85.461,6098.65,5211.97,0.001011327073954989
TUDD070EN48U,Turkey,Europe,Industrial,A-,EUR,2024-03-22,2042-09-28,18.5319,4.7271,6.3337,13.8989,77.2968,9137.71,7063.15,0.0013705287678948996
CAACT49LNY2S,Canada,North America,Corporate,AA,EUR,2021-05-07,2042-04-19,20.9656,6.03,4.3273,15.7242,125.7108,6844.16,8603.85,0.001669485136186055
MEVHOTQF74RQ,Mexico,North America,Utility,A-,CAD,2021-05-13,2050-09-28,29.3982,6.5478,7.1986,22.0486,84.889,9962.84,8457.36,0.0016410603173433397
USVFX2ZVL9E9,United States,North America,Communications,A-,EUR,2024-10-06,2048-12-18,24.219,4.4323,4.7665,18.1643,94.8226,6245.62,5922.25,0.0011491493166173124
POZR3RZN9L3H,Poland,Europe,Technology,AA-,USD,2023-06-09,2028-06-15,5.0229,4.7567,4.1667,3.7672,104.7631,7550.91,7910.56,0.0015349596214378398
GE03ZB5GRO9X,Germany,Europe,Government,BB-,USD,2022-10-16,2034-03-06,11.3956,10.3331,9.7695,8.5467,105.5115,4748.02,5009.71,0.0009720806826714367
IT49TMY91OTK,Italy,Europe,Utility,BBB+,USD,2025-12-08,2049-07-07,23.597,6.1746,7.1505,17.6978,83.39,692.66,577.61,0.00011207904711407418
NEZH4OE1U24Z,Netherlands,Europe,Technology,A+,USD,2025-08-27,2033-04-12,7.6318,3.2496,5.048,5.7239,86.4516,3071.41,2655.28,0.0005152287048719013
CAQFEZKFH00A,Canada,North America,Financial,BBB-,CAD,2024-09-03,2037-05-06,12.6796,9.2141,8.5977,9.5097,106.2871,5202.34,5529.41,0.001072922913216587
CA0UY9F8P47D,Canada,North America,Communications,BBB+,USD,2022-06-30,2044-05-28,21.9271,7.0517,6.9301,16.4453,103.662,6384.73,6618.53,0.0012842550089089755
HO9GB9XV8WOB,Hong Kong,Asia,Corporate,AA+,USD,2023-08-17,2033-08-02,9.9687,0.8901,3.8795,7.4765,76.5599,7958.18,6092.78,0.0011822388405250755
KRIRY8XNY2X1,South Korea,Asia,Industrial,BB+,USD,2025-03-06,2027-07-10,2.3479,9.457,8.8644,1.7609,101.0083,6642.9,6709.88,0.0013019805000775333
SI5XJXNECRYS,Singapore,Asia,Utility,BBB,USD,2023-03-02,2046-07-02,23.352,6.0936,7.2446,17.514,78.8764,5543.16,4372.25,0.0008483883827227901
USAUUJ02GRXP,United States,North America,Government,BBB+,USD,2025-12-14,2034-06-25,8.5351,8.6311,7.729,6.4013,106.023,8698.22,9222.12,0.001789453821733775
GBUDC62G3AUT,United Kingdom,Europe,Government,BB-,USD,2024-05-08,2037-06-15,13.1129,7.6128,9.54,9.8347,83.404,3290.74,2744.61,0.0005325622366298353
ME3RSVZ2E186,Mexico,North America,Technology,BBB+,USD,2022-03-23,2033-04-15,11.0714,7.878,7.4563,8.3036,103.4421,9767.51,10103.72,0.0019605188793604916
USGVGT2EEHFU,United States,North America,Utility,AA,AUD,2025-07-21,2049-01-01,23.4677,4.3309,3.6492,17.6008,112.9617,6102.43,6893.41,0.0013375925350437667
TU4B9SNTP8AK,Turkey,Europe,Communications,A+,USD,2021-12-28,2050-01-20,28.083,6.2858,5.2944,21.0622,121.1474,4527.34,5484.76,0.001064259057927303
CA8S2XQUZS9M,Canada,North America,Financial,AAA,USD,2024-10-27,2054-09-20,29.9197,2.5365,3.6267,22.4398,75.3931,955.6,720.46,0.00013979756286041774
INTHD3IGK38V,Indonesia,Asia,Financial,BBB,USD,2021-09-22,2039-09-22,18.0112,8.1148,7.875,13.5084,104.6375,3049.23,3190.64,0.0006191095910459473
GEHMEWCJN6OC,Germany,Europe,Industrial,A,USD,2023-10-04,2027-07-19,3.7932,3.0955,5.8003,2.8449,92.2106,2322.44,2141.54,0.0004155429486274033
MEJPZTC09ZGN,Mexico,North America,Financial,AA-,USD,2021-06-11,2030-12-30,9.5616,4.3784,5.0314,7.1712,95.8803,2982.62,2859.75,0.0005549039230353935
EGX3VPF9PAVC,Egypt,Africa,Government,AA+,EUR,2022-06-20,2027-09-07,5.2203,3.6066,3.2303,3.9152,101.6808,9162.79,9316.8,0.0018078254638119254
RUEDTCXNMJ5I,Russia,Europe,Financial,BBB+,AUD,2025-09-24,2036-12-17,11.2393,8.3281,7.5457,8.4295,108.7765,9556.54,10395.27,0.0020170910408294903
MEAN8ND7G0L3,Mexico,North America,Financial,AA,USD,2023-06-20,2031-08-16,8.1636,5.0177,4.7569,6.1227,102.0777,6932.51,7076.55,0.001373128894678246
RURTZ5TV6G8O,Russia,Europe,Industrial,A-,AUD,2026-02-09,2028-03-10,2.0846,5.4668,6.4033,1.5634,98.469,1798.99,1771.44,0.000343728999185879
JAM08TV4REAS,Japan,Asia,Energy,BBB-,USD,2023-08-01,2048-04-02,24.6885,7.5817,7.9868,18.5164,93.1998,3664.33,3415.15,0.0006626733570257275
GEFEN0B09ZIV,Germany,Europe,Technology,AAA,USD,2023-04-04,2037-02-17,13.8858,3.0337,3.7366,10.4143,92.4418,2262.5,2091.49,0.00040583128105229304
TUZG92SJP753,Turkey,Europe,Technology,BBB-,USD,2025-04-11,2031-06-06,6.1585,9.4243,8.2332,4.6189,105.3546,4797.07,5053.94,0.000980663041449601
SPK48OLDC08F,Spain,Europe,Industrial,A,USD,2023-06-30,2039-02-19,15.6523,6.4407,6.7311,11.7392,97.6628,9140.78,8927.14,0.0017322161054239644
USC0TR58PS0R,United States,North America,Financial,BBB,USD,2024-08-31,2030-12-03,6.2609,9.2628,8.2144,4.6957,104.8419,6065.6,6359.28,0.0012339503172237142
TUS95ZOW60ZZ,Turkey,Europe,Financial,BBB+,USD,2023-05-17,2039-09-29,16.3817,7.6022,7.219,12.2863,104.5928,1125.99,1177.71,0.00022852203835930178
CA0I0835TVV8,Canada,North America,Utility,BBB-,USD,2026-01-24,2049-08-31,23.6169,7.3027,8.1869,17.7127,86.1399,9671.4,8330.94,0.0016165298674962782
ITY5SIC4S8PN,Italy,Europe,Financial,BB+,USD,2025-10-12,2053-06-29,27.7331,7.3659,7.9948,20.7998,86.8455,2159.73,1875.63,0.0003639459551229566
CANE6IT1EKKH,Canada,North America,Financial,AA+,USD,2024-08-15,2045-07-31,20.9731,3.7947,4.3009,15.7298,91.8582,3064.75,2815.22,0.0005462633524635721
JA0UHK7X3BQW,Japan,Asia,Utility,AAA,GBP,2024-02-15,2029-12-24,5.8611,5.1403,3.5398,4.3958,107.9437,590.62,637.54,0.00012370782309362172
SPRMWLMA6GMD,Spain,Europe,Government,BBB,USD,2022-02-28,2035-06-05,13.2759,9.3738,7.7232,9.9569,115.8055,8681.71,10053.89,0.001950849900434063
USRDSFERFXIO,United States,North America,Communications,A,EUR,2023-07-15,2032-07-10,8.9963,4.7739,5.8053,6.7472,92.2302,5930.55,5469.76,0.001061348468244453
CHKPG3DP4FMP,Chile,Latin America,Communications,A,AUD,2025-07-30,2030-04-23,4.7358,4.3263,5.095,3.5519,97.5478,8522.95,8313.95,0.0016132331395821698
GBM5HGBO06FH,United Kingdom,Europe,Financial,AA+,USD,2023-08-12,2042-07-10,18.9257,2.562,3.3709,14.1943,87.3513,2780.8,2429.07,0.00047133507206139816
CHRXJPT2ZL15,Chile,Latin America,Communications,BB-,USD,2024-05-20,2049-01-06,24.6514,8.2694,8.2621,18.4885,100.8039,8927.51,8999.28,0.0017462141014053523
USS74NDDAFS1,United States,North America,Communications,A+,USD,2026-01-19,2043-07-15,17.4977,5.5211,5.7296,13.1233,95.5788,6686.18,6390.57,0.0012400218073021399
AUIYM90PKR1I,Australia,Asia,Utility,BB,USD,2025-08-17,2038-01-07,12.401,10.765,9.8087,9.3007,108.844,4250.61,4626.53,0.0008977286990264669
UAFSI159I3HZ,UAE,Middle East,Financial,AA,USD,2025-08-27,2028-08-24,2.9971,7.3299,5.496,2.2479,103.2544,2896.12,2990.37,0.0005802493379936532
KR3ZSG9VWIEB,South Korea,Asia,Corporate,BBB-,USD,2021-12-06,2039-03-16,17.2853,8.1057,8.2786,12.964,97.3235,1865.03,1815.11,0.0003522026959492169
GB97PWDBOLWI,United Kingdom,Europe,Industrial,A-,USD,2023-11-02,2048-06-12,24.6284,7.3028,6.3715,18.4713,116.4298,6661.01,7755.4,0.001504852481758437
MEMRSXKJKMPL,Mexico,North America,Corporate,AAA,USD,2023-11-01,2044-04-01,20.4319,3.2423,4.3635,15.324,80.4852,3823.58,3077.41,0.000597138519726672
NEBBB0HQ6DG8,Netherlands,Europe,Government,AAA,USD,2021-11-12,2037-12-23,16.1238,4.5379,3.7005,12.0928,110.7139,5307.79,5876.46,0.0011402642565121316
SPNKDAT5L0N2,Spain,Europe,Financial,BBB-,GBP,2026-03-14,2029-12-25,3.7883,8.0944,7.3917,2.8412,102.3476,5209.31,5331.61,0.0010345419372654022
USTNXHN5E0EV,United States,North America,Corporate,BB,USD,2022-01-30,2048-04-20,26.2404,10.8769,9.754,19.6803,122.7273,4534.45,5565.01,0.0010798307127305516
CA6XGZ7CTM09,Canada,North America,Communications,BBB+,USD,2023-04-28,2036-02-12,12.8041,3.6485,6.4282,9.603,72.2731,1647.41,1190.63,0.0002310290262727968
GBHZBGTJ5469,United Kingdom,Europe,Technology,AA+,EUR,2024-12-08,2027-10-18,2.8617,3.8276,3.3778,2.1463,100.2579,9599.44,9624.19,0.0018674712079860141
KR6QZ6CP7SAV,South Korea,Asia,Energy,BBB+,EUR,2024-10-15,2038-06-22,13.6939,6.8788,6.7306,10.2704,101.3351,2905.47,2944.26,0.0005713021853085716
MEZEBU2Y0OY5,Mexico,North America,Energy,A+,EUR,2024-10-16,2030-05-07,5.5611,6.0284,5.9452,4.1708,100.3135,851.99,854.66,0.00016583763855631764
NE8F1N2OJGFH,Netherlands,Europe,Industrial,BBB-,USD,2025-07-31,2035-05-16,9.7999,7.7038,8.6052,7.3499,92.9683,8649.95,8041.71,0.0015604078772315602
USZ52QZSKHZT,United States,North America,Industrial,AA,USD,2024-08-17,2027-01-28,2.451,4.5259,4.2953,1.8383,101.1385,1048.99,1060.93,0.00020586212748175192
CAGBIBF57J2X,Canada,North America,Utility,AA+,USD,2024-05-04,2039-09-04,15.3454,2.026,4.1518,11.509,75.437,1895.63,1430.01,0.0002774781568248424
TUI3TAMVNCZT,Turkey,Europe,Communications,AA-,USD,2023-06-04,2046-11-27,23.5001,4.5571,4.8749,17.6251,95.5046,3789.53,3619.17,0.0007022612574987342
ITZOWLC33H8G,Italy,Europe,Industrial,AA-,USD,2022-05-11,2037-03-20,14.8688,4.4754,4.8432,11.1516,96.6012,6677.82,6450.85,0.001251718497040954
CA8T922D0NX5,Canada,North America,Communications,AAA,USD,2024-05-31,2028-02-19,3.7236,5.3534,3.5473,2.7927,107.7108,9241.87,9954.49,0.0019315623928023756
USWT3HJU31FI,United States,North America,Corporate,AA-,USD,2021-11-03,2048-05-10,26.5362,5.2786,5.0486,19.9021,104.7021,6743.38,7060.46,0.0013700068021451086
SP0N6DGG5GR0,Spain,Europe,Corporate,A+,USD,2021-09-19,2037-08-11,15.9061,7.3612,5.4065,11.9295,123.028,1112.66,1368.89,0.00026561847406378873
POXAFGOVCCI6,Poland,Europe,Energy,A-,USD,2023-05-23,2048-10-07,25.3958,5.5909,6.3088,19.0469,88.0354,5872.8,5170.14,0.0010032104095260808
SW8DS03VNA31,Switzerland,Europe,Corporate,AA,EUR,2023-03-16,2031-06-23,8.2792,2.4496,3.9369,6.2094,91.175,4707.68,4292.23,0.0008328613569613451
CAXBIDFWA88D,Canada,North America,Technology,BB,EUR,2024-08-15,2046-11-26,22.2964,6.3783,8.3108,16.7223,66.3182,2254.78,1495.33,0.0002901528046970941
ME0MZHRUPFLF,Mexico,North America,Technology,BBB+,USD,2024-11-22,2027-03-01,2.2716,6.6733,6.6691,1.7037,100.0499,3588.05,3589.84,0.000696570084472201
CACYWE3DKS4F,Canada,North America,Financial,AA-,EUR,2026-02-08,2045-01-29,18.9881,6.6936,5.347,14.2411,120.6203,5760.42,6948.24,0.001348231710531145
EG6APFXI5N53,Egypt,Africa,Technology,BBB+,USD,2021-10-06,2046-04-15,24.5404,6.1285,6.9825,18.4053,85.5736,4715.94,4035.6,0.0007830650482740218
POEGDD8MWE77,Poland,Europe,Technology,BB+,EUR,2023-01-23,2048-03-24,25.1852,9.6377,8.5276,18.8889,121.2645,3890.55,4717.85,0.0009154483690156592
US6VGTVYFYK3,United States,North America,Utility,A-,USD,2023-11-13,2044-07-17,20.6928,6.2473,6.6839,15.5196,93.4003,3981.34,3718.58,0.0007215507055235435
KRMD6X73ZCA7,South Korea,Asia,Utility,BBB,JPY,2023-05-29,2051-05-29,28.0193,6.4391,7.2928,21.0145,81.3582,8341.09,6786.16,0.0013167818188113876
EGFXLOZ2RCU8,Egypt,Africa,Utility,AAA,USD,2022-10-01,2047-10-22,25.0746,4.6102,3.8808,18.806,112.2845,3738.39,4197.63,0.0008145052380281699
CHKD9GNLPYO2,China,Asia,Technology,BB+,USD,2022-05-25,2024-09-20,2.3261,9.3164,8.6553,1.7445,101.7525,5550.21,5647.48,0.0010958331348068621
CAM2XIPRTT3N,Canada,North America,Financial,A-,USD,2025-06-10,2044-02-16,18.7013,5.087,5.7577,14.026,91.1105,6631.29,6041.8,0.0011723467163896287
TUUPUY0ZIA9A,Turkey,Europe,Utility,BB-,EUR,2021-07-18,2041-09-10,20.1635,11.2754,9.0569,15.1226,132.6687,4048.44,5371.01,0.001042187086165689
GBU87CM453KF,United Kingdom,Europe,Utility,AA+,USD,2024-06-05,2039-04-05,14.8424,6.1805,4.3061,11.1318,120.0802,9541.77,11457.78,0.0022232597504245025
IN486I3CE8ZN,Indonesia,Asia,Industrial,AA-,CAD,2021-11-24,2049-06-16,27.5802,5.9501,5.1216,20.6851,116.0503,8595.4,9975.0,0.001935542139095393
GEA8NZXC45BN,Germany,Europe,Government,AA-,USD,2025-11-17,2031-03-10,5.3139,3.1542,4.5613,3.9854,94.1721,1485.86,1399.27,0.00027151338836812133
INCCU3FG00ZK,India,Asia,Financial,A-,EUR,2022-03-19,2046-06-13,24.2543,4.5013,6.4363,18.1908,64.6522,5417.57,3502.58,0.0006796382140905004
CAOM2ZKF5B1S,Canada,North America,Energy,A-,USD,2023-09-22,2026-11-19,3.162,7.4441,6.0481,2.3715,103.1395,7335.8,7566.11,0.0014681227803539892
USA3Y5T37SZP,United States,North America,Energy,BB-,EUR,2023-10-14,2053-05-02,29.57,9.8256,10.1237,22.1775,91.7358,785.19,720.3,0.00013976651657046733
CAF9S9EHWHG0,Canada,North America,Utility,AA-,AUD,2024-02-01,2052-01-14,27.9717,4.7766,4.7189,20.9788,101.9346,9530.64,9715.02,0.0018850957987122331
INU43QLX3F2X,India,Asia,Technology,A-,USD,2023-08-17,2052-01-17,28.4384,5.0854,5.6134,21.3288,90.0916,5291.62,4767.3,0.0009250436130034554
FRHDCV4BKTCV,France,Europe,Energy,BB-,CAD,2025-02-04,2037-04-18,12.2099,10.1306,9.6549,9.1574,104.9463,4014.99,4213.58,0.0008176001650576005
SW1LTWBJ9UU2,Switzerland,Europe,Technology,AAA,USD,2024-08-27,2036-02-10,11.4632,2.8321,2.1741,8.5974,106.44,4690.6,4992.68,0.0009687761931848408
POBL7AMKOH10,Poland,Europe,Industrial,A,AUD,2022-01-21,2030-05-17,8.3247,5.7087,5.8084,6.2435,99.5965,8801.31,8765.8,0.0017009098027952274
US9ZDO0D3FVN,United States,North America,Financial,A-,USD,2024-09-22,2048-04-24,23.604,5.4316,6.07,17.703,89.7593,7303.56,6555.63,0.0012720499361722236
CAV4KFQ5DZ53,Canada,North America,Communications,AAA,EUR,2021-10-13,2035-11-22,14.1184,3.6996,3.6008,10.5888,103.5543,4879.82,5053.26,0.0009805310947173119
CAX1F8S0X7M2,Canada,North America,Utility,AA,EUR,2022-09-08,2040-02-03,17.4172,5.288,5.3698,13.0629,99.9214,6745.72,6740.42,0.0013079064606718164
BRMM4P61NHVC,Brazil,Latin America,Energy,BB-,EUR,2023-12-21,2042-05-03,18.3798,9.6349,9.5698,13.7848,101.7096,5447.75,5540.88,0.0010751485441274067
CAFWR2F5T82D,Canada,North America,Utility,AAA,EUR,2022-09-07,2037-12-22,15.3022,5.4455,3.0781,11.4767,126.7922,4346.65,5511.22,0.0010693933381278509
USDL7FKNDG1J,United States,North America,Corporate,AA+,USD,2024-08-28,2044-05-13,19.7221,3.6471,3.6334,14.7916,100.6709,2260.86,2276.03,0.00044163929572383834
ITRJ5XFEUB4O,Italy,Europe,Government,AA-,USD,2021-08-25,2027-03-06,5.5318,4.6193,5.275,4.1489,96.2353,2780.66,2675.98,0.0005192453186342346
NE47EN48NYSJ,Netherlands,Europe,Corporate,AA,USD,2023-12-12,2032-01-26,8.1312,4.9474,4.6592,6.0984,101.2164,3213.45,3252.54,0.0006311206244705093
US5YWX0I3A4K,United States,North America,Communications,BB,EUR,2023-06-18,2042-11-10,19.4111,7.9918,8.6125,14.5583,90.2684,8080.46,7294.1,0.0014153421470451835
GBFOCNQDQX6Q,United Kingdom,Europe,Government,BBB,USD,2025-09-30,2030-12-07,5.1905,9.2517,7.2661,3.8929,107.6142,5768.67,6207.91,0.001204578586537512
JAD0771HLL9R,Japan,Asia,Energy,A,USD,2025-02-15,2047-10-18,22.6858,6.6541,6.6346,17.0143,99.1225,4425.43,4386.6,0.0008511728468527169
PEZRKBFQXLBV,Peru,Latin America,Energy,BBB+,USD,2024-12-12,2053-01-17,28.1197,6.4074,7.2504,21.0898,82.0306,2795.06,2292.8,0.00044489333498926487
GEN7NPRB58YJ,Germany,Europe,Industrial,AA,EUR,2023-08-03,2042-04-11,18.7024,5.7028,4.8289,14.0268,112.3378,8542.27,9596.19,0.0018620381072446937
CAWDCOKZ5SYJ,Canada,North America,Corporate,AA,USD,2023-10-08,2033-12-01,10.1588,4.7267,4.9525,7.6191,99.716,5021.45,5007.19,0.0009715917036047177
ME3D6M1FMPRY,Mexico,North America,Communications,AA,EUR,2025-12-14,2038-03-23,12.2809,2.6525,4.148,9.2107,87.3851,1701.56,1486.91,0.0002885189936884542
FRFZMYOA2VCY,France,Europe,Industrial,A,EUR,2025-03-18,2046-11-27,21.7102,4.298,5.8468,16.2827,74.1789,5576.66,4136.71,0.0008026843631295542
KRWL9700LFQF,South Korea,Asia,Utility,A-,USD,2025-02-20,2035-08-25,10.5163,6.6995,6.0954,7.8873,105.4859,3890.9,4104.36,0.0007964071913802071
EG5E8OSAQ3EQ,Egypt,Africa,Utility,A-,EUR,2024-03-10,2038-05-08,14.1704,7.568,7.0749,10.6278,105.1994,3161.27,3325.64,0.0006453048981915992
CA8DH9PTFNM8,Canada,North America,Corporate,BBB-,EUR,2026-04-11,2049-06-29,23.2354,9.4189,7.9532,17.4266,124.7484,3693.57,4607.67,0.0008940691175985633
US8UA3A6S5ZX,United States,North America,Technology,AA-,USD,2024-10-24,2038-07-04,13.7031,5.6667,5.2179,10.2774,105.8349,4939.89,5228.13,0.0010144627492399796
FRQOMTS1EGPG,France,Europe,Industrial,BB-,USD,2022-10-04,2039-10-26,17.0731,12.2385,10.3033,12.8049,124.1466,6484.24,8049.97,0.0015620106419502496
MEVTN4YPKW74,Mexico,North America,Communications,BB,USD,2023-01-30,2032-06-30,9.4235,7.3574,8.5923,7.0676,91.2332,8866.35,8089.06,0.0015695956386637573
US93DXWOR17D,United States,North America,Energy,BB+,USD,2023-10-20,2051-02-05,27.3174,10.745,9.2949,20.488,128.4392,7391.2,9493.2,0.0018420539984822441
CAPUBKPIQNHQ,Canada,North America,Communications,AA+,AUD,2023-03-12,2038-02-16,14.9461,2.5813,3.6915,11.2096,88.1511,7774.95,6853.71,0.001329889174349823
